,venue,innings,batting_team,bowling_team,batsmen,bowlers,ttr_inn
4888,4,1,7,2,5.401548727106124,5.183469146231509,45
4889,4,2,2,7,13.573438462069495,7.39175081420471,34
4890,4,2,2,7,5.3990365197155565,12.46994433413035,43
4891,4,2,2,7,15.596227936989358,10.354904929253577,40
4892,4,2,2,7,7.299874321795622,5.1673616482507825,16
4893,34,1,13,10,8.092893850840579,7.579775642097664,36
4894,34,1,13,10,10.593647778931004,10.144060455827145,29
4895,34,1,13,10,10.579866666600287,10.36555882665733,40
4896,34,1,13,10,7.812839132714295,5.185323961271449,24
4897,34,2,10,13,5.383341331570732,10.076002155339301,62
4898,34,2,10,13,10.748922904325779,15.167028627961994,29
4899,34,2,10,13,13.270930693153195,15.16702862796199,30
4900,0,1,1,0,5.448426488486263,10.188001621748613,53
4901,0,1,1,0,8.175153697512838,7.345482457227717,43
4902,0,1,1,0,8.111528487988657,14.866983250216705,85
4903,0,1,1,0,7.989534132027138,5.132355761753956,24
4904,0,2,0,1,8.066205006911037,7.676165186188271,59
4905,0,2,0,1,10.813786413382008,10.203571334250473,52
4906,0,2,0,1,10.759624538159123,15.26907635734886,66
4907,0,2,0,1,5.351177653684284,5.082641778157131,29
4908,7,1,2,3,5.430204098631748,10.221182219428336,54
4909,7,1,2,3,8.160986374298137,7.649130010373624,33
4910,7,1,2,3,10.884432716999534,12.729038091124167,40
4911,7,1,2,3,5.446080265235208,5.079908080750542,33
4912,7,2,3,2,10.761977366431113,7.168729595197313,46
4913,7,2,3,2,5.339830910468986,7.1811611811841285,45
4914,7,2,3,2,8.037060253228702,12.363119042115198,41
4915,7,2,3,2,10.615417884975807,4.54548030479941,6
4916,6,1,7,10,10.804764997510134,7.618927766059812,30
4917,6,1,7,10,10.763526067777267,10.10020048650204,34
4918,6,1,7,10,10.228374792481995,10.36555882665733,33
4919,6,1,7,10,4.867720801522653,5.185323961271449,39
4920,6,2,10,7,10.748922904325779,9.415041730604873,39
4921,6,2,10,7,13.270930693153195,11.938036272308214,30
4922,6,2,10,7,14.707897539903698,9.415041730604873,27
4923,0,1,1,13,8.175153697512838,7.740790716547843,40
4924,0,1,1,13,7.994395688187303,7.488291190320388,32
4925,0,1,1,13,12.894169695643324,12.681307201480413,66
4926,0,1,1,13,7.123327886133728,5.135485670406733,11
4927,0,2,13,1,8.092893850840579,7.676165186188271,53
4928,0,2,13,1,7.9346283969497104,10.067214693777633,47
4929,0,2,13,1,10.621345359181689,10.050077938718893,47
4930,0,2,13,1,5.2745965422569965,2.54282542695918,5
4931,5,1,4,0,8.127358248660098,7.7566378575896255,28
4932,5,1,4,0,5.40390257662491,7.464390038781475,50
4933,5,1,4,0,8.039483600734865,12.60718607449503,41
4934,5,1,4,0,5.367385742799147,4.815179130139418,20
4935,5,2,0,4,5.340293374615988,7.598430100688927,65
4936,5,2,0,4,10.728962838592613,6.6919868169486065,54
4937,5,2,0,4,5.388669463976623,5.077919962303441,21
4938,1,1,10,3,8.028763600919822,7.571364974340103,27
4939,1,1,10,3,7.916166302988442,7.576962154752703,42
4940,1,1,10,3,7.9909033370453075,12.681459508738694,55
4941,1,1,10,3,8.093762682566569,5.079908080750542,26
4942,1,2,3,10,8.135636999056068,10.1906365978685,38
4943,1,2,3,10,5.408095742027512,10.144060455827145,53
4944,1,2,3,10,10.797290187554589,12.760010507483544,46
4945,1,2,3,10,8.00533871793499,4.963825590441261,14
4946,7,1,0,2,16.137409723067453,7.800005957643157,29
4947,7,1,0,2,10.715452789138954,9.804410471582033,27
4948,7,1,0,2,9.045800590238416,9.804410471582033,31
4949,7,1,0,2,4.0106391167366295,4.54548030479941,21
4950,7,2,2,0,10.881972118451877,7.7566378575896255,40
4951,7,2,2,0,5.428555920251673,10.088672134617145,29
4952,7,2,2,0,8.102497918885764,12.60718607449503,42
4953,4,1,3,7,5.4410318001225,6.897845832654897,50
4954,4,1,3,7,5.4410318001225,9.723192424260514,63
4955,4,1,3,7,16.11585105632553,12.469944334130352,45
4956,4,1,3,7,5.4054556458613,5.1673616482507825,39
4957,4,2,7,3,7.535524829924816,7.387798582689543,50
4958,4,2,7,3,13.477959942595026,7.393395763102141,49
4959,4,2,7,3,10.188136903328001,9.983345364427851,67
4960,4,2,7,3,6.984992097178417,5.00450623208512,32
4961,5,1,4,2,13.512105808223026,7.299978382282809,54
4962,5,1,4,2,10.622682374703489,7.373366394211054,30
4963,5,1,4,2,7.804456481089533,9.93565925866753,40
4964,5,1,4,2,7.75655182716368,5.12100143498964,27
4965,5,2,2,4,16.281008638167435,7.7288732770398845,24
4966,5,2,2,4,5.446080265235208,7.263894391046469,45
4967,5,2,2,4,8.152798047571968,10.20691016726964,55
4968,5,2,2,4,7.730665379827935,5.059116398480737,31
4969,3,1,0,13,6.087639468312641,10.342850707875805,41
4970,3,1,0,13,8.075305733238917,10.053992819266599,45
4971,3,1,0,13,13.317131740064786,10.036398738144404,74
4972,3,1,0,13,10.281088497410156,4.886564041428619,18
4973,3,2,13,0,10.79618522895924,7.531941066948582,57
4974,3,2,13,0,5.433265663818216,12.19014598546796,52
4975,3,2,13,0,8.004974495626904,14.877423524176304,63
4976,3,2,13,0,5.301683117508244,2.6242820958356683,8
4977,4,1,7,4,5.426454327644619,10.197220607452044,57
4978,4,1,7,4,8.127158044789637,11.350460780060065,47
4979,4,1,7,4,10.800352989874533,10.277876539065673,54
4980,4,1,7,4,8.058754536582732,5.128990204966197,29
4981,4,2,4,7,5.4189373485253824,9.415041730604873,59
4982,4,2,4,7,8.131587050152595,11.98558467048677,65
4983,4,2,4,7,15.764137089701546,12.330647447475185,51
4984,1,1,3,1,5.4410318001225,7.671121279917027,60
4985,1,1,3,1,10.761977366431113,4.998049989428608,42
4986,1,1,3,1,10.645729799244648,10.050077938718893,44
4987,1,1,3,1,5.419506359795916,5.161918757585923,27
4988,1,2,1,3,8.175153697512838,10.20790000742013,63
4989,1,2,1,3,5.458315974213312,10.13908848979846,46
4990,1,2,1,3,8.111528487988657,12.729038091124167,48
4991,1,2,1,3,5.379939722801916,3.2889196056617265,17
4992,3,1,0,2,8.026929643878281,9.918026478994902,48
4993,3,1,0,2,10.813786413382008,9.93207496474422,42
4994,3,1,0,2,13.394880685751072,12.494367829200694,62
4995,3,1,0,2,5.305222351923695,5.12100143498964,9
4996,3,2,2,0,10.881972118451877,10.011084314927196,44
4997,3,2,2,0,10.850804539535687,10.3105208842335,40
4998,3,2,2,0,8.162594579084617,12.607186074495035,59
4999,3,2,2,0,5.437500058003149,4.920947286097199,19
5000,6,1,13,10,10.6406685562284,7.694298101211759,51
5001,6,1,13,10,7.956929795790403,9.381815614780695,51
5002,6,1,13,10,10.711449212910264,10.266006933020448,31
5003,6,1,13,10,7.395074166891455,5.2244760852335945,22
5004,6,2,10,13,5.383341331570732,7.740790716547843,40
5005,6,2,10,13,10.052146428982546,7.523127090703964,42
5006,6,2,10,13,19.975663653259357,10.056552769782737,31
5007,6,2,10,13,4.923658421793307,2.5477747053878224,3
5008,4,1,1,7,8.175153697512838,7.4392992123832675,45
5009,4,1,1,7,8.053159341551318,5.077102522986086,41
5010,4,1,1,7,10.444378992035649,12.527038050215134,66
5011,4,1,1,7,10.301918923316023,5.224455364335569,19
5012,4,2,7,1,5.426454327644619,10.281781443006906,67
5013,4,2,7,1,13.474081878076243,7.524389266818452,44
5014,4,2,7,1,8.053067635949981,12.576417216108734,45
5015,1,1,3,4,8.135636999056068,7.7288732770398845,39
5016,1,1,3,4,8.105325084787228,7.393306436603052,50
5017,1,1,3,4,8.043177178038384,9.923506134806132,72
5018,1,1,3,4,12.749737554503426,5.130082770276768,21
5019,1,2,4,3,8.080229236053126,4.8488846629289775,53
5020,1,2,4,3,8.108203231598115,10.184809148349405,45
5021,1,2,4,3,12.348251550907461,9.262009572345573,48
5022,1,2,4,3,7.916761188735068,4.9719666439005765,24
5023,6,1,2,10,5.430204098631748,7.694298101211759,41
5024,6,1,2,10,10.881972118451877,10.063214519423182,48
5025,6,1,2,10,13.439882824005645,12.569202990440935,30
5026,6,1,2,10,5.4277035264904985,5.2244760852335945,13
5027,6,2,10,2,8.074422823693697,7.697342785195433,68
5028,6,2,10,2,7.990680303350023,7.767261049118368,37
5029,6,2,10,2,5.298615131345799,10.32955391357484,32
5030,4,1,7,2,10.73607405098946,5.168302979758385,39
5031,4,1,7,2,5.378310669865511,12.28391305910508,58
5032,4,1,7,2,10.730674588670476,9.652210081220305,46
5033,4,1,7,2,5.3523639188049605,4.466274321789292,22
5034,4,2,2,7,8.17440194235394,10.237698797696591,42
5035,4,2,2,7,13.51426900742069,10.087469314602373,33
5036,4,2,2,7,14.393860991138148,12.670668088570995,76
5037,4,2,2,7,5.361470959848722,5.094593398691855,18
5038,1,1,5,3,7.97791428727253,12.811174646046615,45
5039,1,1,5,3,10.778853229352462,10.346915408800033,45
5040,1,1,5,3,13.311260416434633,10.209114654718652,54
5041,1,1,5,3,5.270909311995446,5.1221109793907855,22
5042,1,2,3,5,10.80900483847823,10.373905857038633,73
5043,1,2,3,5,8.09813843921044,12.807210438544073,43
5044,1,2,3,5,8.036183595137325,12.804971802237274,45
5045,3,1,1,0,8.147359813812391,7.790948979199277,46
5046,3,1,1,0,8.175986477215574,10.370646154323683,60
5047,3,1,1,0,10.776621444355717,12.566143825339696,47
5048,3,1,1,0,7.7197060109239475,7.805264888563877,23
5049,3,2,0,1,10.752841276173331,10.20639687777731,68
5050,3,2,0,1,8.134358516769888,9.93083770065548,45
5051,3,2,0,1,13.14249084816218,12.405053964731731,57
5052,3,2,0,1,5.3249549878327285,2.198657086954422,7
5053,6,1,4,10,7.928865762689233,7.431687144866662,48
5054,6,1,4,10,10.76716807426255,9.956819834633992,39
5055,6,1,4,10,15.650849011242075,10.332220638007797,30
5056,6,1,4,10,9.25443125720913,5.185323961271449,8
5057,6,2,10,4,8.12089350368977,9.99335677017771,57
5058,6,2,10,4,5.421055777822523,7.404255823232192,47
5059,6,2,10,4,5.421055777822523,6.6610715767357584,23
5060,7,1,0,2,10.752841276173331,12.985941717074173,64
5061,7,1,0,2,13.265258107837047,10.371477914285387,40
5062,7,1,0,2,7.887351691934919,10.369404905662524,63
5063,7,1,0,2,5.1655410767223735,5.183469146231509,35
5064,7,2,2,0,8.17440194235394,10.220529856248657,75
5065,7,2,2,0,10.784317564116268,10.37407030726732,28
5066,7,2,2,0,8.039267326632897,12.775470848048869,75
5067,7,2,2,0,8.001701766766061,5.01418439750128,27
5068,5,1,4,5,10.58783060535367,7.74152582936344,51
5069,5,1,4,5,8.131587050152595,7.655454624424098,48
5070,5,1,4,5,10.644918233104974,10.24316558944301,54
5071,5,2,5,4,10.678503943561797,9.993356770177712,60
5072,6,1,7,10,8.03537033384444,9.990158023283527,54
5073,6,1,7,10,8.088522286578407,12.565345868211189,33
5074,6,1,7,10,10.282290231332654,9.956819834633992,47
5075,6,1,7,10,9.615286331430461,5.177899943192241,13
5076,6,2,10,7,5.429812011566801,10.157582755098225,56
5077,6,2,10,7,16.136769410561712,7.49065060623349,48
5078,6,2,10,7,12.613269175145678,9.955697483595053,33
5079,6,2,10,7,8.916185430506221,4.915273169505976,14
5080,0,1,3,1,13.511435374923758,7.291966681657421,50
5081,0,1,3,1,8.05244479547155,7.587303547150568,48
5082,0,1,3,1,13.090431885198953,9.794393801641851,45
5083,0,1,3,1,7.225015464864841,5.084876427166135,12
5084,0,2,1,3,10.874087022838962,10.210201750359866,41
5085,0,2,1,3,10.743133224792363,10.290036562342578,48
5086,0,2,1,3,7.820092852575478,10.191038591072855,58
5087,0,2,1,3,7.663908583430802,5.1221109793907855,12
5088,4,1,7,5,5.330113316247738,10.279058585713008,84
5089,4,1,7,5,10.73607405098946,4.990871404801486,38
5090,4,1,7,5,13.476826342413958,10.184996415577775,61
5091,4,1,7,5,9.349400629687487,5.163980869053427,11
5092,4,2,5,7,7.977795600774544,9.460679997711855,53
5093,4,2,5,7,7.942828590297376,9.41714722795486,67
5094,4,2,5,7,7.945400924462635,11.904285603432047,61
5095,4,2,5,7,5.256092065339013,5.094593398691855,14
5096,3,1,0,10,8.09197579816946,9.997582041362737,49
5097,3,1,0,10,10.748740259090829,9.956819834633997,36
5098,3,1,0,10,12.9979288333231,12.572769886290395,35
5099,3,1,0,10,7.513865946504827,7.757032793080135,18
5100,3,2,10,0,10.841052807095725,10.39882649059152,46
5101,3,2,10,0,8.06251880952707,10.37407030726732,43
5102,3,2,10,0,10.706129382572678,15.399867548577616,38
5103,3,2,10,0,5.363769876451566,2.582063362911709,12
5104,0,1,4,1,7.928865762689233,10.206396877777314,52
5105,0,1,4,1,7.864374933318484,9.93083770065548,49
5106,0,1,4,1,8.067096220781844,12.428966122137144,72
5107,0,1,4,1,8.080229236053126,5.093309594702998,44
5108,0,2,1,4,8.147359813812391,10.195937609526618,64
5109,0,2,1,4,10.84838162260406,8.93652762761661,50
5110,0,2,1,4,10.603077073551898,12.471393660407465,66
5111,0,2,1,4,7.663908583430802,4.855252561206406,18
5112,1,1,3,2,5.4410318001225,7.7442507253875394,75
5113,1,1,3,2,10.850804356904526,10.43036133160395,54
5114,1,1,3,2,13.422226927665484,7.759810496437303,51
5115,1,1,3,2,7.77540668588635,5.183469146231509,17
5116,1,2,2,3,10.765404449647454,10.092769282802076,52
5117,1,2,2,3,8.053535288449876,10.14721785782468,49
5118,1,2,2,3,8.152798047571968,10.246037717421725,62
5119,1,2,2,3,5.4126234822961035,5.1221109793907855,30
5120,3,1,0,5,8.066205006911037,7.74152582936344,50
5121,3,1,0,5,10.813786413382008,9.958650681844587,52
5122,3,1,0,5,10.759624538159123,7.7516918340723375,86
5123,3,1,0,5,10.468979875905653,5.073432391500491,12
5124,3,2,5,0,13.372968172182086,10.267345311965666,56
5125,3,2,5,0,18.047322629717158,10.193407485137156,63
5126,3,2,5,0,6.842394660110372,5.167724848519943,10
5127,4,1,7,1,10.736074050989457,10.13856214164661,60
5128,4,1,7,1,5.357763381123948,12.584973834118259,50
5129,4,1,7,1,8.116172351454615,10.227423780684315,66
5130,4,1,7,1,10.586268542256397,7.471886551043945,37
5131,4,2,1,7,10.84838162260406,10.248335112542376,55
5132,4,2,1,7,13.259923664479626,7.610967253970973,32
5133,4,2,1,7,12.642411662804713,12.670668088570995,59
5134,4,2,1,7,5.108165722243252,5.094593398691855,21
5135,5,1,4,0,5.216216061062024,10.239164975697832,48
5136,5,1,4,0,10.600963620624954,12.183600755391884,47
5137,5,1,4,0,13.073187792761061,9.959324279103788,46
5138,5,1,4,0,10.266101451679146,4.848558572123763,19
5139,5,2,0,4,8.066205006911037,9.993356770177712,53
5140,5,2,0,4,8.07341337956121,9.87260315364435,48
5141,5,2,0,4,8.13435851676989,12.471393660407465,54
5142,5,2,0,4,5.4084468844748415,2.3263358609287508,8
5143,1,1,3,10,5.4410318001225,10.234154047799796,49
5144,1,1,3,10,10.821378737658332,10.092847543407906,51
5145,1,1,3,10,5.413282995630818,10.234154047799796,74
5146,1,1,3,10,5.42997179347408,5.141082741423733,19
5147,1,2,10,3,13.560384094079454,7.6259016624479665,40
5148,1,2,10,3,5.411240795528926,7.608141759031904,42
5149,1,2,10,3,10.706957398994913,12.712905337775831,66
5150,1,2,10,3,5.3714373174041015,5.221108950660506,30
5151,31,1,2,4,8.17440194235394,12.42344966059943,69
5152,31,1,2,4,5.453416198200202,9.942476960129813,62
5153,31,1,2,4,10.742712428044584,9.975188891935408,53
5154,31,1,2,4,8.116880666085205,4.855252561206406,20
5155,31,2,4,2,13.203851656898287,7.730595844214863,35
5156,31,2,4,2,8.02654437709035,10.365820611739217,60
5157,31,2,4,2,15.489870949907141,15.560324604575095,45
5158,3,1,0,3,8.066205006911037,10.006344139775614,50
5159,3,1,0,3,10.813786413382008,10.129870457177823,62
5160,3,1,0,3,10.752416165508947,12.626480194749371,68
5161,3,1,0,3,10.504154221855904,5.024928766761216,11
5162,3,2,3,0,5.4410318001225,12.434662646713846,73
5163,3,2,3,0,8.135636999056068,12.640565516479375,53
5164,0,1,5,1,10.683659313058463,7.703969757792878,28
5165,0,1,5,1,5.409155090402581,10.13856214164661,44
5166,0,1,5,1,10.711247806245934,10.130128974109748,73
5167,0,1,5,1,5.316075234838396,4.9290611240847655,29
5168,0,2,1,5,10.826662372910825,10.246675807683346,43
5169,0,2,1,5,8.097802463481898,10.214317371766358,60
5170,0,2,1,5,8.05817880106252,10.208565042877265,73
5171,6,1,2,10,8.160986374298137,10.001061054481706,27
5172,6,1,2,10,8.159338195918062,12.708797595064304,51
5173,6,1,2,10,8.176862540901599,9.956819834633997,79
5174,6,1,2,10,5.455876796747859,4.8099231578976465,25
5175,6,2,10,2,12.684681004283755,7.730595844214863,40
5176,6,2,10,2,8.06169079310484,10.359222678670957,39
5177,6,2,10,2,8.11025050497394,10.374388845144082,78
5178,6,2,10,2,7.945508290240816,5.183469146231509,21
5179,5,1,7,4,8.007720268968233,10.197220607452044,43
5180,5,1,7,4,5.378310669865511,7.5462672927156,69
5181,5,1,7,4,13.494483021320127,7.7288732770398845,41
5182,5,1,7,4,12.808265008049009,5.059116398480737,14
5183,5,2,4,7,10.76716807426255,10.248335112542376,43
5184,5,2,4,7,5.371614544291647,15.241211028452895,54
5185,5,2,4,7,15.596571875963445,10.225042963609868,49
5186,5,2,4,7,5.116175891100349,5.1673616482507825,22
5187,34,1,3,5,10.7962680170753,7.2298129809855505,51
5188,34,1,3,5,8.095514295384291,9.943691488576695,25
5189,34,1,3,5,13.187803386494524,12.299011282748479,56
5190,34,1,3,5,7.142743390767508,7.390358755018218,11
5191,34,2,5,3,13.479795671984096,7.539476519421504,48
5192,34,2,5,3,10.65236682214734,10.105342111045335,30
5193,34,2,5,3,5.318647569003655,10.111932442089085,46
5194,34,2,5,3,5.322864053404818,4.970658303411291,15
5195,4,1,10,7,16.211662108077594,7.7505604222194036,47
5196,4,1,10,7,10.478331300443118,12.633756005238226,39
5197,4,1,10,7,11.99025986215234,10.09810562944816,25
5198,4,2,7,10,13.405390931555571,7.5781655593310715,22
5199,4,2,7,10,8.088522286578407,10.110722267177607,40
5200,4,2,7,10,15.189899862962074,10.207632280185669,24
5201,0,1,1,2,8.1564165198367,7.744250725387541,52
5202,0,1,1,2,5.424827754649964,10.425160137918141,66
5203,0,1,1,2,13.35287644231237,10.377858593149394,55
5204,0,1,1,2,12.97945199255666,5.183469146231509,32
5205,0,2,2,1,10.78185696556861,10.1906851549602,55
5206,0,2,2,1,10.760253070786636,10.210937631114977,47
5207,0,2,2,1,8.133609226449842,10.134669727447411,75
5208,0,2,2,1,5.4126234822961035,4.997670286967691,30
5209,6,1,10,3,13.492330821093875,5.018338435717467,37
5210,6,1,10,3,5.3714373174041015,9.657359781702086,29
5211,6,1,10,3,8.090768604387828,7.608141759031904,49
5212,6,1,10,3,7.981069834336264,7.65582189133808,17
5213,6,2,3,10,5.4410318001225,7.572351624018457,44
5214,6,2,3,10,10.821378737658332,10.207632280185669,33
5215,6,2,3,10,19.58041933702837,10.324796619928588,35
5216,6,2,3,10,4.356656751935851,5.060735603449318,7
5217,34,1,5,0,5.204830558244926,12.817804185665905,57
5218,34,1,5,0,7.910694270528845,12.775585452741945,49
5219,34,1,5,0,10.755519802383306,12.845984521933735,73
5220,34,1,5,0,5.39517257140754,5.025797241310292,40
5221,34,2,0,5,16.137409723067453,9.734962959305458,51
5222,34,2,0,5,8.07298826889683,12.155223061372334,54
5223,34,2,0,5,12.785697505218687,14.842898408753333,41
5224,34,2,0,5,4.9392396167377965,5.079181246047625,18
5225,31,1,2,7,8.17440194235394,10.3211033621013,51
5226,31,1,2,7,8.176862540901599,10.014845798753717,48
5227,31,1,2,7,10.750860781177163,12.754072652975704,48
5228,31,1,2,7,5.338237298881059,5.1673616482507825,22
5229,31,2,7,2,5.330113316247738,10.353845134612762,50
5230,31,2,7,2,8.058467098268968,10.43036133160395,43
5231,31,2,7,2,8.040810419362796,7.79306355545673,60
5232,31,2,7,2,5.411400820260078,5.138634214662269,17
5233,5,1,10,4,7.9461005848593675,10.197220607452044,39
5234,5,1,10,4,5.216126299159813,8.941421598921915,60
5235,5,1,10,4,13.306894903547642,9.772976396707042,38
5236,5,1,10,4,7.946336306663048,5.128990204966197,14
5237,5,2,4,10,8.108203231598115,10.244449481954174,43
5238,5,2,4,10,10.79055189281703,10.280936650603484,40
5239,5,2,4,10,7.869186456844744,10.314274839253015,45
5240,5,2,4,10,7.839631563135534,5.060735603449318,12
5241,0,1,1,0,5.415771048625653,10.26392115902203,40
5242,0,1,1,0,13.509570769653877,7.760228485391253,48
5243,0,1,1,0,5.423553867954099,12.775585452741945,62
5244,0,1,1,0,5.328185860813199,5.025797241310292,25
5245,0,2,0,1,5.340293374615988,7.78605599448391,51
5246,0,2,0,1,8.066205006911037,10.280434792371636,55
5247,0,2,0,1,13.502206235384724,10.217643962512176,57
5248,0,2,0,1,5.3845684468941215,5.161918757585923,13
5249,31,1,2,5,5.430204098631748,9.715534407467132,56
5250,31,1,2,5,10.881972118451877,12.197314852436,52
5251,31,1,2,5,8.16871418776902,12.155223061372334,79
5252,31,1,2,5,5.446080265235208,4.948779613737823,24
5253,31,2,5,2,10.613985648647507,7.002642875641997,59
5254,31,2,5,2,10.743886218875296,5.241297387109993,39
5255,31,2,5,2,7.961497504187489,12.255522135301804,66
5256,31,2,5,2,5.258206126068828,5.001387523486642,34
5257,0,1,1,7,5.368346398697514,10.277070580776867,43
5258,0,1,1,7,8.119505121263126,7.563418855792416,61
5259,0,1,1,7,13.30836440646472,10.3211033621013,37
5260,0,1,1,7,7.587401967378121,5.190653797183291,26
5261,0,2,7,1,13.526734125809948,7.71822125835321,40
5262,0,2,7,1,8.103116712162052,10.026980572305227,44
5263,0,2,7,1,5.3523639188049605,12.699949283714824,54
5264,0,2,7,1,7.9321475154217715,5.0991279277264665,15
5265,34,1,5,4,7.910694270528845,12.74622386947783,62
5266,34,1,5,4,8.066210943259685,12.675257497681795,63
5267,34,1,5,4,12.0863088996975,10.25778997731754,71
5268,34,2,4,5,5.188242065517035,12.431810600568655,79
5269,34,2,4,5,15.785837494388275,9.982428636261648,67
5270,3,1,2,0,8.160986374298137,10.26392115902203,57
5271,3,1,2,0,10.899496463435412,10.196946242773873,46
5272,3,1,2,0,8.152798047571968,12.817804185665905,55
5273,3,1,2,0,5.431812303418228,5.2381239177117385,19
5274,3,2,0,2,10.728962838592613,7.002642875641997,56
5275,3,2,0,2,10.487913693962435,5.241297387109993,45
5276,3,2,0,2,5.3845684468941215,12.205144447104384,79
5277,23,1,3,7,5.4410318001225,7.7505604222194036,49
5278,23,1,3,7,8.156199157970956,9.936884553650989,40
5279,23,1,3,7,13.410539494696893,12.622300821968384,57
5280,23,1,3,7,5.347817712708912,5.1673616482507825,28
5281,23,2,7,3,8.007720268968233,10.122689511692188,39
5282,23,2,7,3,8.061357708104362,12.72735788612768,49
5283,23,2,7,3,10.758324653546683,7.511752170869711,76
5284,23,2,7,3,5.397670662587341,2.5211380837040362,12
5285,31,1,1,2,8.166096991488526,7.049714075815951,47
5286,31,1,1,2,13.463715895906658,5.241297387109993,33
5287,31,1,1,2,14.64460447507971,12.349894880244506,32
5288,31,1,1,2,4.860876796403298,5.183469146231509,15
5289,31,2,2,1,8.17440194235394,7.78605599448391,42
5290,31,2,2,1,10.319877341155694,12.651502654643373,38
5291,31,2,2,1,5.4126234822961035,7.489583897057447,48
5292,6,1,5,10,8.052228424264642,10.369037839776302,60
5293,6,1,5,10,8.066210943259685,10.324796619928588,41
5294,6,1,5,10,13.375201314805212,12.94074667158499,38
5295,6,1,5,10,5.275850144374116,5.185323961271449,24
5296,6,2,10,5,5.2550190927364016,9.734962959305458,55
5297,6,2,10,5,10.666259888265326,7.438541510256793,37
5298,6,2,10,5,8.130572082512654,12.387321123994615,50
5299,6,2,10,5,5.4104127791066965,5.10932538777049,22
5300,4,1,7,0,5.330113316247738,12.502594402305874,56
5301,4,1,7,0,10.741514136507817,12.541387642015495,53
5302,4,1,7,0,10.754635621005907,12.917340430469404,49
5303,4,1,7,0,5.384615023294778,5.132355761753956,23
5304,4,2,0,7,10.754733629851035,7.7505604222194036,47
5305,4,2,0,7,5.412547901557342,10.039102047999762,64
5306,4,2,0,7,13.483643816776464,10.18352971309381,40
5307,4,2,0,7,5.382676093216416,5.177997963096567,17
5308,23,1,4,3,10.62434743917943,10.203611419316118,45
5309,23,1,4,3,8.067096220781844,10.26708059681732,49
5310,23,1,4,3,18.089634094196697,12.724749503020153,43
5311,23,1,4,3,4.946913826006,5.035685836364324,15
5312,23,2,3,4,10.821378737658332,10.12625423565601,34
5313,23,2,3,4,8.061044967233467,12.62362429507256,50
5314,23,2,3,4,8.028515742406547,12.675257497681795,65
5315,6,1,10,1,7.9461005848593675,10.105611084691935,38
5316,6,1,10,1,8.06251880952707,7.369117851700345,38
5317,6,1,10,1,10.761528518972085,10.328881421443091,58
5318,6,1,10,1,14.941048719340248,5.0991279277264665,12
5319,6,2,1,10,8.118672341560387,10.369037839776302,55
5320,6,2,1,10,16.026718434906474,10.32479661992859,30
5321,6,2,1,10,5.28856219839382,12.940746671584993,46
5322,6,2,1,10,5.28856219839382,5.185323961271449,10
5323,5,1,4,3,7.972820375169258,10.247917437530312,63
5324,5,1,4,3,7.962014404761282,10.212810133467396,33
5325,5,1,4,3,10.725107617438956,7.608141759031904,51
5326,5,1,4,3,10.0831265214035,5.1221109793907855,11
5327,5,2,3,4,13.205900494568937,10.12625423565601,33
5328,5,2,3,4,7.861182322379682,8.810978422570956,37
5329,5,2,3,4,8.028515742406547,12.321416698786347,43
5330,5,2,3,4,7.832085908317704,5.128990204966197,30
5331,3,1,7,0,8.058467098268968,12.740101761282876,47
5332,3,1,7,0,8.106664451886742,10.37407030726732,50
5333,3,1,7,0,8.089007772980572,10.087639329179376,80
5334,3,1,7,0,7.977454259204151,5.1427960357135545,33
5335,3,2,0,7,10.752841276173331,10.3211033621013,47
5336,3,2,0,7,18.38484388279883,10.028465733153975,37
5337,3,2,0,7,7.51228272822145,12.622300821968384,24
5338,34,1,5,10,10.616439296314779,10.369037839776302,38
5339,34,1,5,10,7.92502893411426,10.32479661992859,43
5340,34,1,5,10,7.908474080953963,12.940746671584993,70
5341,34,1,5,10,5.3926002372422825,5.185323961271449,36
5342,34,2,10,5,7.9461005848593675,9.995949615241313,51
5343,34,2,10,5,5.421055777822523,12.347328427900381,67
5344,34,2,10,5,5.421055777822523,12.50109959356122,64
5345,34,2,10,5,5.421055777822523,2.5740312677277197,9
5346,5,1,2,4,8.17440194235394,12.565586929486273,55
5347,5,1,2,4,8.178510719281674,12.371766903470162,56
5348,5,1,2,4,8.063331819962528,9.903419573058002,42
5349,5,1,2,4,8.02007850551077,5.059116398480737,23
5350,5,2,4,2,10.790551892817028,9.910800221214336,57
5351,5,2,4,2,7.376614326671342,12.481598814791953,48
5352,5,2,4,2,9.875859048345118,12.51832162181669,51
5353,5,2,4,2,5.249364703134073,4.728386251422903,21
5354,23,1,0,3,8.066205006911037,12.712905337775831,59
5355,23,1,0,3,10.797007547514177,10.247124813062936,71
5356,23,1,0,3,8.09686670647755,10.191038591072855,92
5357,23,1,0,3,7.338810956333448,5.024928766761216,23
5358,23,2,3,0,8.135636999056068,9.797204494982118,58
5359,23,2,3,0,10.763475503678992,12.456855677583773,63
5360,23,2,3,0,7.792095483729613,14.97536961746166,76
5361,23,2,3,0,9.639673038840721,5.100577302789597,17
5362,34,1,5,1,10.616439296314779,7.78605599448391,44
5363,34,1,5,1,5.409155090402581,9.911943278659527,57
5364,34,1,5,1,10.583494060029327,12.71627124778182,60
5365,34,1,5,1,5.1743389696267466,5.0991279277264665,20
5366,34,2,1,5,10.784748106738057,9.163785225009894,58
