venue,innings,batting_team,bowling_team,batsmen,bowlers,ttr_inn
24,2,4,10,5.436105374,7.804878535,36
24,2,4,10,8.144526274,10.10422277,41
4,1,7,2,13.41283734,7.679788457,31
4,1,7,2,8.101993906,7.839157047,53
4,2,2,7,5.426940464,9.850014737,90
4,2,2,7,10.86529292,10.04615809,54
24,1,5,10,8.102036896,7.835073321,40
24,1,5,10,8.122599055,9.94849279,55
24,2,10,5,5.459139075,9.708352924,50
24,2,10,5,8.08114459,12.79383479,37
4,1,7,10,7.990831526,7.794207372,46
4,1,7,10,8.002347585,5.187768818,46
4,2,10,7,5.459139075,7.823448405,52
4,2,10,7,8.04217588,7.652673654,30
7,1,2,3,8.15772274,10.03864374,54
7,1,2,3,5.448452779,10.26779173,61
7,2,3,2,10.78854406,7.679788457,39
7,2,3,2,15.9661559,5.238184152,29
2,1,5,1,10.81720425,10.04783668,38
2,1,5,1,10.73304941,10.09497508,29
2,2,1,5,5.459130022,9.744364799,50
2,2,1,5,5.459130022,10.26392965,49
1,1,10,3,8.052425142,7.665731739,56
1,1,10,3,8.083061795,6.9131354,29
1,2,3,10,10.74278657,7.804878535,36
1,2,3,10,10.75780055,5.127966051,36
7,1,2,0,8.15772274,7.771005327,53
7,1,2,0,13.5602459,7.679101908,28
7,2,0,2,10.87105052,10.29992451,54
7,2,0,2,8.140194308,10.38569971,22
3,1,2,0,13.55282188,10.24376178,69
3,1,2,0,8.119341265,7.661704609,31
3,2,0,2,8.170346805,5.204117268,38
3,2,0,2,10.83519447,7.093777381,48
0,1,1,4,10.87782233,10.35011121,52
0,1,1,4,8.140502927,10.23036474,51
2,2,5,3,5.400468911,7.649385394,41
2,2,5,3,5.400468911,10.17439827,64
4,1,7,4,7.990831526,10.12371483,46
4,1,7,4,10.72333333,10.10628887,48
4,2,4,7,8.158739296,10.22962348,55
4,2,4,7,8.143704524,5.039889798,54
0,1,0,1,8.138607324,12.65849685,61
0,1,0,1,13.43859251,10.09029512,50
0,2,1,0,10.87782233,10.24376178,62
0,2,1,0,7.936771468,7.825438789,53
6,1,10,2,5.459139075,7.153507275,76
6,1,10,2,10.80135838,7.694058223,52
6,2,2,10,10.86529292,10.35997298,54
6,2,2,10,8.163446973,12.73519583,58
1,1,7,3,5.38985863,10.26779173,51
1,1,7,3,5.38985863,11.8912701,59
1,2,3,7,10.81687131,10.22962348,45
1,2,3,7,8.057962829,7.626477102,46
17,1,4,5,5.446089595,7.201226104,42
17,1,4,5,8.131831333,9.752046294,42
17,2,5,4,10.81720425,10.26683924,55
17,2,5,4,8.066070202,7.782757359,32
7,1,2,1,8.15772274,10.09029512,37
7,1,2,1,5.438352452,10.12236977,42
7,2,1,2,10.37045829,7.679788457,42
7,2,1,2,5.45339938,10.22103146,45
3,1,0,10,5.450187502,10.39016777,55
3,1,0,10,10.85876663,5.044163313,31
3,2,10,0,13.49155446,10.1857965,33
3,2,10,0,10.48817359,12.38116849,37
4,1,5,7,10.77597889,10.43623226,44
4,1,5,7,10.7400122,7.656890139,36
4,2,7,5,16.17738363,7.67709759,41
4,2,7,5,5.449339526,10.27796095,36
0,1,1,3,5.459130022,7.665731739,68
0,1,1,3,8.185857231,10.1943025,55
0,2,3,1,16.11735527,7.592057138,34
0,2,3,1,14.61698676,10.2027173,44
17,1,10,4,8.122840001,12.75809663,56
17,1,10,4,8.07219359,10.08061925,39
17,2,4,10,10.84025223,7.836152314,36
17,2,4,10,10.67609096,10.07569378,63
3,1,0,5,8.170346805,7.724194247,50
3,1,0,5,10.80786674,10.27796095,33
3,2,5,0,5.398710632,7.814998515,36
3,2,5,0,10.77422062,10.22276373,50
7,1,2,7,8.15772274,9.830107082,44
7,1,2,7,10.87271693,9.870157599,35
7,2,7,2,5.38985863,7.824253323,61
7,2,7,2,10.8367141,7.764523429,26
3,1,3,0,8.084413339,10.32688188,45
3,1,3,0,8.059392438,10.29294373,42
3,2,0,3,8.170346805,9.983618747,57
3,2,0,3,13.55289,11.9908324,33
26,1,10,5,10.80135838,7.471221866,41
26,1,10,5,7.94860067,7.472541618,38
26,2,5,10,8.105532243,10.1562986,49
26,2,5,10,13.47001912,7.448112337,25
4,1,1,7,8.185857231,10.22429465,39
4,1,1,7,5.458315974,10.23054359,71
4,2,7,1,8.118212412,10.01366106,45
4,2,7,1,8.119876378,12.62432123,70
7,1,2,4,10.86529292,10.15646606,36
7,1,2,4,5.425240679,10.13232364,38
7,2,4,2,8.154510495,5.204117268,40
7,2,4,2,13.47388485,5.144387374,37
6,1,10,3,5.459139075,9.492148466,56
6,1,10,3,8.122840001,12.12079194,43
6,2,3,10,8.084413339,10.26657808,47
6,2,3,10,10.73277965,10.17328903,33
26,1,2,5,5.426940464,5.191506905,16
26,1,2,5,10.87271693,9.575292433,44
26,2,5,2,10.8206996,7.696780139,28
26,2,5,2,5.42103107,12.78673728,54
1,1,3,1,16.06483819,12.62432123,72
1,1,3,1,10.4741726,10.09029512,34
1,2,1,3,10.87782233,9.863001384,61
1,2,1,3,13.28006089,7.375092713,23
4,1,7,0,10.83919816,7.787567243,46
4,1,7,0,10.85088825,12.98866119,34
4,2,0,7,10.88967809,10.43623226,50
4,2,0,7,8.094885171,10.21258028,50
6,1,10,1,8.122840001,12.68247188,67
6,1,10,1,8.071384094,12.68247188,68
6,2,1,10,13.59963295,12.96303937,83
1,1,3,2,13.34027343,7.605154838,41
1,1,3,2,10.68282816,7.841328524,27
1,2,2,3,10.85499296,9.495024599,47
1,2,2,3,5.438352452,9.696366176,45
17,1,4,0,5.446089595,10.28032763,66
17,1,4,0,10.8671602,10.27429369,49
17,2,0,4,10.88967809,7.69138472,50
17,2,0,4,8.127910412,10.29486797,65
0,1,5,1,5.403964258,10.07181172,54
0,1,5,1,10.8206996,12.68522931,58
0,2,1,5,5.459130022,4.946177059,2
6,1,10,7,13.51484892,7.812982972,29
6,1,10,7,10.67376891,10.21258028,32
6,2,7,10,5.38985863,10.39016777,38
6,2,7,10,5.38985863,12.96303937,65
4,1,7,2,5.38985863,5.223280428,48
4,1,7,2,8.118212412,10.36653655,53
4,2,2,7,10.84659242,7.812982972,54
4,2,2,7,10.85097593,7.626477102,41
31,1,1,4,5.459130022,10.38151967,41
31,1,1,4,8.150281077,12.73420066,41
31,2,4,1,10.8671602,7.592057138,40
31,2,4,1,8.117618311,10.12739158,39
27,1,1,2,10.87782233,5.223280428,29
27,1,1,2,8.141316975,7.767651614,36
27,2,2,1,8.115810141,7.592057138,34
27,2,2,1,10.86241698,7.593365474,38
3,1,7,2,8.118212412,10.44230142,61
3,1,7,2,5.401374689,12.98667261,59
3,2,2,7,8.139022241,7.812982972,31
3,2,2,7,8.165146758,5.183155915,58
4,1,7,11,16.21939084,7.629511493,37
4,1,7,11,10.62991999,10.1285039,19
4,2,11,7,5.431025848,5.190653797,57
4,2,11,7,8.098478801,7.785036409,43
3,1,5,0,16.11080272,7.160198086,35
3,1,5,0,10.52448016,8.946580797,39
3,2,0,5,5.450187502,7.72447908,47
3,2,0,5,8.170346805,10.14826956,35
1,1,3,12,5.384575613,10.02483629,52
1,1,3,12,13.47095154,7.513382228,50
1,2,12,3,8.150883315,10.31188461,57
1,2,12,3,8.130958934,12.52563709,61
0,1,1,10,8.185857231,7.7062328,49
0,1,1,10,5.458315974,10.14941171,62
0,2,10,1,8.122840001,9.718728784,56
0,2,10,1,15.99372973,10.00924266,50
3,1,0,7,8.170346805,7.746956298,40
3,1,0,7,5.444435173,10.1829952,68
3,2,7,0,8.128238544,7.013861205,53
3,2,7,0,7.867766853,5.178165122,56
32,1,11,12,8.098478801,10.32292786,57
32,1,11,12,5.375023129,10.28923368,43
32,2,12,11,5.420101039,10.33099216,58
32,2,12,11,8.150883315,10.14333491,56
2,1,3,5,8.096382842,10.13907331,37
2,1,3,5,16.1302417,7.544378739,26
2,2,5,3,8.11661396,10.39019813,28
2,2,5,3,5.410750247,12.47715377,68
6,1,10,0,10.80135838,7.787567243,36
6,1,10,0,8.013153049,7.77109303,27
6,2,0,10,5.450187502,7.60687911,36
6,2,0,10,5.450187502,12.64935577,56
4,1,7,12,10.82372022,5.214780288,31
4,1,7,12,10.85180683,12.89224494,37
4,2,12,7,8.150883315,10.31749924,42
4,2,12,7,10.84255239,12.94435265,41
1,1,11,3,8.098478801,9.626227005,49
1,1,11,3,10.71080989,12.13028989,38
1,2,3,11,5.384575613,7.664773795,50
1,2,3,11,5.384575613,10.08504885,47
0,1,1,5,8.185857231,7.789383874,63
0,1,1,5,8.180949897,7.561853064,46
0,2,5,1,10.8023557,7.463766801,50
0,2,5,1,5.383842284,9.91351176,55
6,1,7,10,10.75050847,10.16197356,40
6,1,7,10,10.81413808,7.530176843,27
6,2,10,7,8.122840001,10.37020559,33
6,2,10,7,8.071384094,10.34691344,53
1,1,3,0,8.096382842,7.787567243,41
1,1,3,0,10.82320406,5.238123918,31
1,2,0,3,5.450187502,10.0368682,65
1,2,0,3,10.82162482,7.296454572,42
4,1,1,7,8.171806517,7.746956298,49
4,1,1,7,10.7538215,10.31000136,47
4,2,7,1,8.166177249,7.615546696,51
4,2,7,1,8.144821203,10.2158231,52
32,1,12,10,8.150883315,9.983456067,50
32,1,12,10,10.85779236,7.402963117,33
32,2,10,12,5.459139075,10.38684221,62
32,2,10,12,5.459139075,10.30559504,50
31,1,1,11,8.171806517,7.576116657,48
31,1,1,11,5.458315974,10.15615635,58
31,2,11,1,13.53199422,10.10950562,36
31,2,11,1,5.448550193,9.842242437,52
2,1,5,7,8.11661396,10.31749924,41
2,1,5,7,10.80582314,7.753698855,43
2,2,7,5,8.166177249,10.31572315,52
2,2,7,5,8.118656407,10.40022828,50
6,1,3,10,10.79361218,9.983456067,35
6,1,3,10,10.41221265,7.435462089,42
6,2,10,3,5.459139075,9.939958189,65
6,2,10,3,10.74938076,12.42140082,37
32,1,1,12,8.180949897,10.30163465,50
32,1,1,12,8.171806517,7.704902457,35
32,2,12,1,5.426940464,10.20207318,68
32,2,12,1,8.170263394,9.778933737,45
31,1,11,0,8.139446748,10.3643791,31
31,1,11,0,5.431876572,12.68317686,48
31,2,0,11,10.80216923,7.748212068,59
31,2,0,11,8.071313018,7.536020291,30
1,1,7,3,8.166177249,7.789225235,39
1,1,7,3,5.437823467,9.898514564,62
1,2,3,7,10.7856917,7.746956298,40
1,2,3,7,5.401116088,10.38783456,56
6,1,10,11,13.39381935,7.550166936,27
6,1,10,11,10.72830988,10.16695796,18
6,2,11,10,8.139446748,7.7062328,46
6,2,11,10,8.141085597,10.24548058,48
2,1,12,5,5.426940464,7.77921787,71
2,1,12,5,10.87953335,10.36604993,46
2,2,5,12,13.50135135,5.214780288,22
2,2,5,12,8.0453408,12.88331587,56
4,1,0,7,5.450187502,10.37020559,59
4,1,0,7,10.80216923,7.753698855,42
4,2,7,0,8.166177249,10.4069135,64
4,2,7,0,10.81413808,10.05889476,38
31,1,11,12,8.11311781,5.214780288,48
31,1,11,12,5.431876572,10.16794788,56
31,2,12,11,5.426940464,10.34038883,72
31,2,12,11,10.87953335,10.24830257,50
2,1,5,0,13.40981072,7.658303183,37
2,1,5,0,5.293196762,10.3299737,55
2,2,0,5,10.81198331,5.201672909,43
2,2,0,5,10.73477836,7.623224752,56
6,1,10,1,8.150220568,12.49679437,49
6,1,10,1,5.420246282,9.68546314,49
6,2,1,10,8.171806517,7.7062328,45
6,2,1,10,10.68659814,7.546023507,49
32,1,3,12,5.367542274,7.832828385,59
32,1,3,12,16.10036497,7.583616652,35
32,2,12,3,10.87953335,12.72447147,36
32,2,12,3,16.140424,12.23408829,28
31,1,11,7,8.11311781,10.31749924,54
31,1,11,7,7.287289229,12.91745638,51
31,2,7,11,8.166177249,6.998716938,47
31,2,7,11,8.144821203,9.591884916,46
0,1,1,0,8.172620565,7.789191252,40
0,1,1,0,8.171806517,7.857217248,57
0,2,0,1,10.8497747,12.82354166,37
0,2,0,1,10.85218628,12.51000312,53
32,1,12,5,13.58196389,10.36916747,35
32,1,12,5,8.159310673,10.33752214,46
32,2,5,12,5.401391924,7.761322952,61
32,2,5,12,5.401391924,9.988483762,45
3,1,0,3,5.450187502,10.33530539,40
3,1,0,3,5.450187502,9.322755999,49
3,2,3,0,13.42693471,7.794442761,37
3,2,3,0,8.086375928,10.29131972,58
2,1,5,11,8.101682818,6.998716938,48
2,1,5,11,7.994764747,7.716823652,35
2,2,11,5,5.235339033,7.337703117,50
2,2,11,5,7.91658027,12.46218273,45
6,1,12,10,13.58196389,7.7062328,26
6,1,12,10,8.107630001,7.59796123,44
6,2,10,12,10.81392149,7.766230286,38
6,2,10,12,8.108842569,10.13506665,35
0,1,11,1,7.91658027,12.47612294,60
0,1,11,1,5.404696909,12.60966184,50
0,2,1,11,5.445079308,7.72135086,46
0,2,1,11,8.171806517,7.530243766,52
1,1,3,5,8.009016384,10.36916747,45
1,1,3,5,7.99452435,10.20524698,48
1,2,5,3,5.410750247,12.72447147,51
1,2,5,3,8.096491986,10.12349858,55
24,1,10,7,5.459139075,10.37020559,51
24,1,10,7,10.86538793,10.34028616,42
24,2,7,10,18.93252453,7.722885107,32
24,2,7,10,12.99735303,7.546023507,31
3,1,0,12,16.24165982,7.727997888,28
3,1,0,12,5.370609301,15.21654532,46
3,2,12,0,8.15772274,10.37481937,42
3,2,12,0,8.170263394,10.30941794,61
1,1,1,3,5.445079308,12.81387188,56
1,1,1,3,13.41818691,9.993539038,29
1,2,3,1,8.055641596,10.19843509,50
1,2,3,1,10.76460934,12.8096456,47
24,1,10,11,8.150220568,5.189871943,34
24,1,10,11,8.136223136,7.618900904,34
24,2,11,10,10.50602486,7.722885107,25
24,2,11,10,7.951927059,10.08509961,43
0,1,1,7,10.89934777,10.31749924,25
0,1,1,7,8.162851675,7.801247253,41
0,2,7,1,8.166177249,10.12180103,39
0,2,7,1,8.135975795,7.655983142,37
6,1,10,5,5.459139075,7.44944816,51
6,1,10,5,8.150220568,10.06025258,43
6,2,5,10,8.078447483,10.21002348,50
6,2,5,10,10.79978336,12.57768256,42
24,1,7,3,10.73694869,7.811558921,21
24,1,7,3,10.82897342,7.514972543,32
24,2,3,7,8.055641596,10.31749924,32
24,2,3,7,5.414167486,7.750094731,44
0,1,1,12,8.185857231,10.07900056,42
0,1,1,12,5.458315974,12.69671732,61
0,2,12,1,10.85546886,10.25533994,41
0,2,12,1,15.88399292,7.655983142,28
3,1,11,0,10.562984,7.750537275,37
3,1,11,0,10.72851783,10.32785952,41
3,2,0,11,10.88967809,10.13010181,66
1,1,3,10,8.055641596,10.13436759,47
1,1,3,10,7.975789107,7.66704215,46
1,2,10,3,5.459139075,14.54947078,55
1,2,10,3,8.103577665,10.21289899,42
24,1,7,5,5.312685006,7.77921787,45
24,1,7,5,7.982001887,7.77833897,52
24,2,5,7,10.79109718,10.42668694,49
24,2,5,7,10.81560961,12.55176336,43
3,1,0,1,8.170346805,10.18874782,51
3,1,0,1,8.16376646,10.24144387,49
3,2,1,0,5.459130022,10.41347335,63
3,2,1,0,8.185857231,10.32785952,39
24,1,5,11,10.8023557,7.682364245,28
24,1,5,11,8.101682818,10.16792946,29
24,2,11,5,7.881742759,7.72447908,44
24,2,11,5,5.369859398,7.737208431,32
0,1,1,3,5.459130022,12.42603429,63
0,1,1,3,10.89934777,7.216535357,97
0,2,3,1,16.04916089,12.7324612,59
0,2,3,1,14.25057155,11.28814338,46
33,1,0,12,10.81281133,7.727997888,44
33,1,0,12,13.43968917,7.701420248,17
33,2,12,0,13.58196389,7.721675642,54
33,2,12,0,8.139930594,10.18407364,57
26,1,10,5,5.459139075,9.88452163,46
26,1,10,5,10.75247166,9.895012345,45
26,2,5,10,8.087133662,7.60687911,37
26,2,5,10,8.090601102,10.04361911,46
24,1,3,11,5.35580387,10.28874561,52
24,1,3,11,10.69011887,10.19515911,36
24,2,11,3,7.881742759,7.434808211,44
24,2,11,3,13.24040119,9.419401612,38
33,1,7,12,13.36411983,7.727997888,49
33,1,7,12,5.382117946,10.31946834,54
33,2,12,7,8.150883315,10.37398059,70
33,2,12,7,10.87953335,12.99722988,52
3,1,0,10,7.997962207,9.139770368,48
3,1,0,10,8.16376646,9.991681383,49
3,2,10,0,8.149335155,10.26824348,48
3,2,10,0,8.135337724,11.43575961,44
26,1,5,1,8.087133662,12.7324612,43
26,1,5,1,10.63204709,12.74250313,39
26,2,1,5,10.89934777,5.199434273,48
26,2,1,5,8.167713231,9.896306816,40
0,1,12,1,13.58196389,7.68768856,23
0,1,12,1,5.431080576,10.13290872,49
0,2,1,12,18.80373956,7.832828385,30
0,2,1,12,7.845636448,10.40613382,59
2,1,10,0,8.122840001,7.771793953,43
2,1,10,0,10.75247166,9.917924576,39
2,2,0,10,7.997962207,9.983456067,46
2,2,0,10,13.41224488,9.941659329,39
2,1,12,10,8.141911655,9.958311637,81
2,1,12,10,13.52361774,15.14829296,57
2,2,10,12,10.83800736,10.27454055,46
2,2,10,12,10.66855433,7.512111219,37
0,1,10,1,5.459139075,7.643307598,53
0,1,10,1,10.83800736,12.74113095,62
0,2,1,10,5.459130022,10.0350139,59
0,2,1,10,8.185857231,12.44545001,71
6,1,10,1,8.122840001,12.12593952,58
6,1,10,1,8.108842569,14.46699434,47
6,2,1,10,7.992377962,10.21893805,54
6,2,1,10,10.69698878,12.5346594,65
31,1,7,11,8.140673182,10.25614338,61
31,1,7,11,13.50077435,10.1040229,34
31,2,11,7,8.126481771,10.30686292,59
31,2,11,7,8.090841415,12.87740586,46
32,1,12,0,7.998681132,10.28637145,52
32,1,12,0,10.87269393,10.16679662,50
32,2,0,12,5.403703766,10.11667976,73
32,2,0,12,5.403703766,9.982143442,74
0,1,1,5,10.81608228,10.30684777,41
0,1,1,5,8.054587318,10.34135083,33
0,2,5,1,10.61756977,9.59667458,43
0,2,5,1,10.66387754,12.20626899,52
23,1,11,3,8.126481771,7.811558921,35
23,1,11,3,13.50878286,9.696466128,40
23,2,3,11,10.67337037,10.23272893,56
23,2,3,11,10.689825,10.21128567,38
6,1,12,10,10.70111167,10.26209497,40
6,1,12,10,10.86429339,10.07427971,35
6,2,10,12,8.122840001,9.442564189,59
6,2,10,12,5.392865715,6.516995205,56
4,1,0,7,10.8497747,10.37819708,59
4,1,0,7,10.8196222,7.801247253,30
4,2,7,0,5.4123194,10.21597238,49
4,2,7,0,13.49662633,7.682272601,48
23,1,1,3,12.99135949,10.37976064,23
23,1,1,3,5.418692312,12.77928092,42
23,2,3,1,5.311719964,9.595608826,62
23,2,3,1,7.992595655,12.49205902,58
31,1,5,11,7.931828033,7.679802028,62
31,1,5,11,8.023396103,7.575106199,42
31,2,11,5,10.79772891,10.30684777,50
31,2,11,5,10.70015557,10.18447238,30
4,1,10,7,5.459139075,7.847704655,34
4,1,10,7,8.103577665,7.766354689,59
4,2,7,10,10.82730945,10.27794163,61
4,2,7,10,8.121975681,12.46670333,37
3,1,3,0,7.964932477,12.90546478,57
3,1,3,0,7.983995483,12.70250137,40
3,2,0,3,8.11105298,10.28718278,76
3,2,0,3,8.170346805,10.29498108,53
0,1,1,7,5.459130022,7.762750565,41
0,1,1,7,8.185857231,10.36115388,35
0,2,7,1,16.00217717,9.614880394,21
0,2,7,1,8.074454839,12.22554056,44
32,1,11,12,10.76293927,10.19442336,64
32,1,11,12,8.060232662,10.16917005,42
32,2,12,11,5.426940464,12.53824737,61
32,2,12,11,10.87953335,12.61611058,47
3,1,0,10,10.83121228,10.21893805,40
3,1,0,10,5.446070936,10.02622979,53
3,2,10,0,5.459139075,10.36084945,45
3,2,10,0,13.48244595,12.82570051,41
2,1,5,3,5.320104725,10.37976064,49
2,1,5,3,10.71171018,10.1604007,48
2,2,3,5,13.38730541,10.30684777,40
2,2,3,5,10.72686927,10.19239975,42
4,1,12,7,8.15772274,10.43090343,46
4,1,12,7,8.126059731,5.19379223,37
4,2,7,12,8.098955669,10.20488879,55
4,2,7,12,10.82897342,7.71667798,46
0,1,11,1,5.39555353,9.749905121,55
0,1,11,1,10.82906895,4.904737178,37
0,2,1,11,8.150281077,10.22529419,42
0,2,1,11,8.12330313,7.640552171,36
2,1,5,0,5.320104725,12.78607925,53
2,1,5,0,10.71171018,12.54330529,45
2,2,0,5,13.48627519,7.727064174,49
2,2,0,5,5.43949059,7.752493099,50
6,1,10,3,8.122840001,7.814803975,28
6,1,10,3,10.79822915,10.19750402,43
6,2,3,10,10.6795472,12.65527516,51
6,2,3,10,13.40764399,10.09062887,17
32,1,1,12,5.459130022,10.23043095,45
32,1,1,12,5.459130022,12.59667913,74
32,2,12,1,10.86015328,7.671025547,57
32,2,12,1,10.84862944,9.897846497,50
6,1,10,5,8.150220568,10.06151793,39
6,1,10,5,5.421055778,10.30189671,59
6,2,5,10,8.005846463,10.29985822,56
6,2,5,10,10.80754653,12.77807872,43
23,1,3,7,8.053119065,10.38335503,46
23,1,3,7,8.030620695,10.41824759,45
23,2,7,3,8.098955669,10.33855044,82
23,2,7,3,5.382117946,12.42599737,70
3,1,0,12,8.11105298,12.83701587,65
3,1,0,12,5.450187502,10.31547999,51
3,2,12,0,8.150883315,7.714074474,72
3,2,12,0,13.55714031,12.78607925,48
4,1,7,5,10.82730945,7.747208978,47
4,1,7,5,10.80280862,12.8970529,34
4,2,5,7,18.56930134,7.769293007,23
4,2,5,7,7.836768186,10.36925015,48
31,1,10,11,5.459139075,10.19242719,45
31,1,10,11,8.150220568,10.14297929,38
31,2,11,10,8.10397443,10.1994411,55
31,2,11,10,8.105613279,10.14092042,40
32,1,3,12,8.023527193,10.63018773,50
32,1,3,12,8.042590199,9.422939564,54
32,2,12,3,10.87269393,10.08296485,50
32,2,12,3,8.159310673,9.999272382,47
3,1,0,1,8.11105298,9.614880394,65
3,1,0,1,15.86410358,7.490117326,28
3,2,1,0,16.20977573,5.144138138,39
3,2,1,0,16.80362444,4.845284126,10
4,1,11,7,5.39555353,10.34216461,48
4,1,11,7,8.10397443,7.779319667,52
4,2,7,11,8.098955669,10.19242719,44
4,2,7,11,10.73820914,12.7417698,42
31,1,11,0,5.39555353,7.707151417,57
31,1,11,0,8.10397443,7.549232985,41
31,2,0,11,8.11105298,10.19880461,45
31,2,0,11,5.450187502,13.921274,80
0,1,1,12,13.43267083,6.291253378,35
0,1,1,12,10.70647613,7.315277439,42
0,2,12,1,10.82849027,4.912424007,49
0,2,12,1,5.433212812,7.307261156,66
3,1,5,0,8.104255153,12.78607925,52
3,1,5,0,5.418513414,10.26103444,40
3,2,0,5,8.11105298,12.72968374,47
3,2,0,5,5.450187502,10.19239975,70
1,1,10,3,5.459139075,10.28690443,60
1,1,10,3,8.150220568,9.97494255,60
1,2,3,10,10.65569317,10.16504529,59
1,2,3,10,5.390325608,7.69617719,43
31,1,11,1,8.10397443,9.750970875,43
31,1,11,1,8.073365677,9.939822547,42
31,2,1,11,10.70512958,10.12415696,39
31,2,1,11,13.20113045,10.04542635,21
32,1,12,7,13.55030088,10.43090343,48
32,1,12,7,10.74362508,7.810792571,36
32,2,7,12,8.098955669,14.92584629,61
32,2,7,12,8.131827775,7.340682019,32
1,1,5,3,13.41500155,7.693798769,25
1,1,5,3,13.17954605,5.10720997,26
1,2,3,5,5.225805335,7.725435272,50
1,2,3,5,5.225805335,5.20199762,18
6,1,10,0,5.459139075,15.35074531,78
6,1,10,0,5.459139075,10.31186299,53
6,2,0,10,10.83121228,10.28324384,44
6,2,0,10,8.165402223,12.75687047,64
4,1,1,7,10.72315268,12.94043237,52
4,1,1,7,7.97354081,7.760414883,44
4,2,7,1,8.098955669,9.542834689,55
4,2,7,1,10.82897342,9.974480554,36
31,1,12,11,5.395277456,10.20647568,55
31,1,12,11,13.58196389,10.20284503,54
31,2,11,12,13.45578619,7.627142916,43
31,2,11,12,5.384059364,7.307356956,39
2,1,10,5,8.150220568,10.05988902,66
2,1,10,5,8.136223136,10.13432834,27
2,2,5,10,8.101682818,10.28324384,62
2,2,5,10,10.73438332,12.77807872,48
3,1,0,11,10.42958311,7.630134327,41
3,1,0,11,8.036087686,5.138634215,48
3,2,11,0,8.10397443,7.618354402,74
3,2,11,0,8.02390962,7.641941113,37
2,1,12,5,10.87953335,10.2451378,58
2,1,12,5,5.452592891,10.12032682,69
2,2,5,12,8.101682818,7.627142916,63
2,2,5,12,5.41594108,12.43823084,94
0,1,3,1,10.60785842,9.692280132,35
0,1,3,1,10.77119967,10.12499175,28
0,2,1,3,13.55176433,7.661027597,46
0,2,1,3,13.11062281,12.88491062,29
6,1,11,10,8.10397443,12.91527161,35
6,1,11,10,8.090841415,7.598094991,38
6,2,10,11,10.86538793,7.630134327,47
6,2,10,11,5.444332148,10.20284503,36
2,1,7,5,5.38985863,7.687127914,60
2,1,7,5,8.108360319,7.739793525,49
2,2,5,7,18.56129696,10.43090343,35
2,2,5,7,15.12796712,7.756027518,30
0,1,1,0,13.45069394,7.707151417,40
0,1,1,0,5.264836705,7.75267167,38
0,2,0,1,5.340293375,9.693345885,105
0,2,0,1,8.000300862,11.72705174,37
1,1,3,12,7.937612564,10.22702599,44
1,1,3,12,5.35328134,7.37847058,55
1,2,12,3,5.386876914,7.777700653,58
1,2,12,3,10.8394698,10.15971153,67
6,1,7,10,10.80484868,10.12260107,36
6,1,7,10,8.128238544,10.07835985,36
6,2,10,7,8.122840001,10.43090343,43
6,2,10,7,5.393675211,12.98048288,55
1,1,3,0,10.66622203,7.604003015,41
1,1,3,0,8.100953814,4.845284126,45
1,2,0,3,8.064569244,9.789282526,61
1,2,0,3,10.8497747,7.174141248,27
33,1,12,5,10.8394698,7.72930281,50
33,1,12,5,8.101848104,10.01798855,53
33,2,5,12,10.80754653,10.15591236,64
33,2,5,12,13.12767524,7.693741015,46
4,1,3,7,7.973477809,12.94043237,71
4,1,3,7,8.100953814,13.00377503,70
4,2,7,3,5.38985863,9.792527581,68
4,2,7,3,13.52335037,12.79920934,53
2,1,5,11,10.80754653,10.19242719,54
2,1,5,11,7.928109216,12.53886393,51
2,2,11,5,10.79682135,7.781456506,53
2,2,11,5,8.060232662,7.72962752,40
33,1,12,10,5.386876914,10.12260107,61
33,1,12,10,8.117659189,12.70657892,57
33,2,10,12,10.76826227,7.750678438,47
33,2,10,12,5.374587059,9.95596238,56
3,1,7,0,8.082615927,10.17803428,51
3,1,7,0,8.130580764,12.67243379,42
3,2,0,7,10.79048088,7.707813313,53
3,2,0,7,10.71551558,7.756198399,62
31,1,3,11,15.97658727,7.690000071,32
31,1,3,11,9.934127021,10.03643681,32
31,2,11,3,8.10397443,12.90258539,43
31,2,11,3,5.431876572,9.679291227,35
2,1,1,5,7.635221281,7.72930281,37
2,1,1,5,5.459130022,10.18447238,53
2,2,5,1,10.80754653,10.1561043,42
2,2,5,1,10.58771768,12.19749699,46
4,1,11,7,10.79682135,10.38052574,33
4,1,11,7,5.416302591,10.32032151,50
4,2,7,11,13.55769985,10.09487426,42
4,2,7,11,10.78770333,12.44131099,40
0,1,10,0,8.150220568,7.80696642,30
0,1,10,0,5.420246282,10.32783479,45
0,2,0,10,13.28985577,12.70544576,48
0,2,0,10,18.26035185,12.90217065,26
0,1,0,7,15.84926287,10.36786991,41
0,1,0,7,7.784077319,12.89896072,51
0,2,7,0,13.50851504,10.38226206,36
0,2,7,0,5.397670663,7.763168725,52
6,1,7,11,10.83919816,10.09487426,32
6,1,7,11,13.52020513,7.343724007,34
6,2,11,7,8.10397443,12.94650912,38
6,2,11,7,8.156971093,10.32950878,34
7,1,1,2,10.78474811,5.181957861,33
7,1,1,2,17.71077945,12.92288997,22
7,2,2,1,8.174401942,7.507252512,16
7,2,2,1,8.125710018,10.12634584,35
3,1,10,0,5.383341332,10.18800162,54
3,1,10,0,5.383341332,12.34846931,58
3,2,0,10,8.091975798,10.36903784,47
3,2,0,10,8.134358517,10.32479662,44
